project_id,month,true_reduction_tCO2,reported_reduction_tCO2,issued_credits,buffer_credits,retired_credits,overcrediting_tCO2,delivery_risk_flag,price_usd,gross_revenue_usd
P0095,2021-12-01,1459.091,1630.56,1413.043,217.517,422.7,171.468,0,7.39,3123.75
P0095,2022-01-01,1442.024,1832.934,1588.421,244.513,490.322,390.909,0,6.3,3089.03
P0095,2022-02-01,1423.707,1779.564,1542.17,237.394,579.29,355.857,0,7.43,4304.12
P0095,2022-03-01,1404.345,1603.111,1389.256,213.855,97.666,198.766,0,7.91,772.54
P0095,2022-04-01,1384.16,1763.561,1528.302,235.259,525.032,379.401,0,7.41,3890.49
P0095,2022-05-01,1363.379,1933.707,1675.751,257.957,695.019,570.328,0,7.43,5163.99
P0095,2022-06-01,1342.238,1817.543,1575.082,242.46,624.691,475.304,0,6.24,3898.07
P0095,2022-07-01,1320.977,1693.134,1467.27,225.864,538.014,372.157,0,7.86,4228.79
P0095,2022-08-01,1299.836,1527.552,1323.776,203.775,455.208,227.716,0,7.81,3555.17
P0095,2022-09-01,1279.055,1381.303,1197.037,184.266,699.506,102.248,0,6.92,4840.58
P0095,2022-10-01,1258.87,1668.515,1445.935,222.58,665.473,409.645,0,8.83,5876.13
P0095,2022-11-01,1239.508,1639.448,1420.746,218.702,422.767,399.94,0,6.99,2955.14
P0095,2022-12-01,1221.191,1626.119,1409.194,216.924,338.752,404.928,0,6.77,2293.35
P0095,2023-01-01,1204.124,1653.619,1433.027,220.593,340.812,449.495,0,6.74,2297.07
P0095,2023-02-01,1188.502,1396.863,1210.521,186.341,284.87,208.361,0,7.9,2250.47
P0095,2023-03-01,1174.501,1428.937,1238.317,190.62,479.865,254.436,0,8.13,3901.3
P0095,2023-04-01,1162.28,1527.455,1323.693,203.763,688.594,365.175,0,8.25,5680.9
P0095,2023-05-01,1151.978,1361.279,1179.684,181.595,495.262,209.301,0,7.83,3877.9
P0095,2023-06-01,1143.711,1713.673,1485.069,228.604,413.632,569.963,0,7.6,3143.6
P0095,2023-07-01,1137.573,1614.222,1398.885,215.337,850.406,476.649,0,8.64,7347.51
P0095,2023-08-01,1133.634,1564.184,1355.522,208.662,533.175,430.551,0,7.65,4078.79
P0095,2023-09-01,1131.937,1583.613,1372.359,211.254,200.506,451.676,0,7.51,1505.8
P0095,2023-10-01,1132.503,1515.463,1313.3,202.163,386.039,382.96,0,9.13,3524.54
P0095,2023-11-01,1135.325,1441.278,1249.011,192.266,273.378,305.953,0,8.45,2310.04
P0095,2023-12-01,1140.371,1428.178,1237.659,190.519,380.441,287.807,0,8.67,3298.42
P0095,2024-01-01,1147.584,1403.877,1216.6,187.277,448.622,256.293,0,8.82,3956.85
P0095,2024-02-01,1156.881,1409.381,1221.369,188.011,452.623,252.5,0,8.15,3688.88
P0095,2024-03-01,1168.159,1207.123,1046.093,161.03,562.892,38.964,0,8.04,4525.65
P0095,2024-04-01,1181.288,1562.574,1354.127,208.447,592.749,381.286,0,8.98,5322.89
P0095,2024-05-01,1196.121,1528.301,1324.426,203.875,224.505,332.18,0,8.27,1856.66
P0095,2024-06-01,1212.488,1343.152,1163.976,179.177,485.665,130.664,0,8.9,4322.42
P0095,2024-07-01,1230.206,1596.407,1383.446,212.961,747.055,366.201,0,8.69,6491.91
P0095,2024-08-01,1249.072,1426.044,1235.81,190.234,518.332,176.972,0,8.08,4188.12
P0095,2024-09-01,1268.873,1399.845,1213.106,186.739,486.253,130.971,0,9.43,4585.37
P0095,2024-10-01,1289.386,1740.317,1508.159,232.158,319.112,450.931,0,8.12,2591.19
P0095,2024-11-01,1310.376,1597.708,1384.574,213.134,634.226,287.332,0,9.09,5765.11
P0095,2024-12-01,1331.608,1539.431,1334.071,205.36,488.232,207.823,0,9.04,4413.62
P0096,2020-01-01,242.607,335.61,299.666,35.944,160.621,93.004,0,6.15,987.82
P0096,2020-02-01,246.475,324.384,289.643,34.742,108.731,77.909,0,6.46,702.4
P0096,2020-03-01,250.299,320.815,286.456,34.359,72.51,70.516,0,5.75,416.93
P0096,2020-04-01,254.036,348.155,310.867,37.287,60.314,94.119,0,5.61,338.36
P0096,2020-05-01,257.644,331.847,296.306,35.541,139.192,74.203,0,5.01,697.35
P0096,2020-06-01,261.081,406.907,363.327,43.58,90.806,145.826,0,6.84,621.11
P0096,2020-07-01,264.309,325.981,291.068,34.913,14.553,61.671,0,6.32,91.97
P0096,2020-08-01,267.291,374.728,334.595,40.133,54.755,107.437,0,8.04,440.23
P0096,2020-09-01,269.993,345.243,308.267,36.975,139.781,75.249,0,5.94,830.3
P0096,2020-10-01,272.386,332.175,296.599,35.576,84.698,59.79,0,7.19,608.98
P0096,2020-11-01,274.44,403.81,360.562,43.248,146.078,129.37,0,7.07,1032.77
P0096,2020-12-01,276.134,379.074,338.475,40.599,142.231,102.939,0,6.49,923.08
P0096,2021-01-01,277.448,373.61,333.596,40.014,103.723,96.162,0,6.28,651.38
P0096,2021-02-01,278.368,401.044,358.093,42.952,129.231,122.677,0,6.45,833.54
P0096,2021-03-01,278.882,323.978,289.28,34.698,115.689,45.097,0,6.23,720.74
P0096,2021-04-01,278.985,339.667,303.288,36.378,126.087,60.682,0,6.78,854.87
P0096,2021-05-01,278.676,364.419,325.389,39.029,152.311,85.743,0,6.44,980.88
P0096,2021-06-01,277.958,397.5,354.928,42.572,113.743,119.543,0,7.22,821.22
P0096,2021-07-01,276.84,367.595,328.225,39.369,195.992,90.755,0,6.7,1313.15
P0096,2021-08-01,275.334,360.701,322.07,38.631,169.305,85.368,0,6.75,1142.81
P0096,2021-09-01,273.457,358.075,319.726,38.35,136.747,84.619,0,7.94,1085.77
P0096,2021-10-01,271.23,358.191,319.828,38.362,209.196,86.961,0,6.63,1386.97
P0096,2021-11-01,268.679,352.238,314.513,37.725,89.297,83.558,0,6.18,551.86
P0096,2021-12-01,265.833,338.322,302.087,36.234,140.748,72.488,0,7.39,1040.13
P0096,2022-01-01,262.724,312.912,279.399,33.513,80.778,50.189,0,6.3,508.9
P0096,2022-02-01,259.386,349.053,311.669,37.384,162.975,89.666,0,7.43,1210.9
P0096,2022-03-01,255.859,371.573,331.777,39.795,157.093,115.714,0,7.91,1242.61
P0096,2022-04-01,252.181,381.722,340.84,40.882,56.747,129.541,1,7.41,420.5
P0096,2022-05-01,248.395,366.311,327.079,39.232,152.037,117.916,0,7.43,1129.63
P0096,2022-06-01,244.543,333.941,298.176,35.765,166.196,89.398,0,6.24,1037.06
P0096,2022-07-01,240.67,271.722,242.62,29.101,56.081,31.052,0,7.86,440.8
P0096,2022-08-01,236.818,383.198,342.158,41.041,130.568,146.38,0,7.81,1019.74
P0096,2022-09-01,233.032,315.125,281.375,33.75,110.081,82.093,0,6.92,761.76
P0096,2022-10-01,229.354,298.823,266.819,32.004,128.248,69.469,0,8.83,1132.43
P0096,2022-11-01,225.827,299.749,267.646,32.103,102.857,73.922,0,6.99,718.97
P0096,2022-12-01,222.49,277.984,248.212,29.772,64.428,55.494,0,6.77,436.18
P0096,2023-01-01,219.38,273.981,244.637,29.343,87.49,54.601,0,6.74,589.68
P0096,2023-02-01,216.534,339.088,302.772,36.316,103.68,122.554,0,7.9,819.07
P0096,2023-03-01,213.983,291.023,259.855,31.169,93.466,77.04,0,8.13,759.88
P0096,2023-04-01,211.757,298.485,266.517,31.968,148.468,86.728,0,8.25,1224.86
P0096,2023-05-01,209.88,286.285,255.624,30.661,83.913,76.405,0,7.83,657.04
P0096,2023-06-01,208.374,317.777,283.743,34.034,153.269,109.403,0,7.6,1164.84
P0096,2023-07-01,207.255,302.607,270.198,32.409,13.51,95.352,0,8.64,116.73
P0096,2023-08-01,206.538,272.73,243.521,29.209,81.819,66.193,0,7.65,625.92
P0096,2023-09-01,206.229,272.83,243.61,29.22,75.373,66.601,0,7.51,566.05
P0096,2023-10-01,206.332,296.007,264.304,31.702,150.805,89.675,0,9.13,1376.85
P0096,2023-11-01,206.846,263.775,235.525,28.25,119.111,56.929,0,8.45,1006.49
P0096,2023-12-01,207.765,285.25,254.7,30.55,81.952,77.485,0,8.67,710.52
P0096,2024-01-01,209.079,244.606,218.409,26.197,89.927,35.527,0,8.82,793.16
P0096,2024-02-01,210.773,266.631,238.075,28.556,106.322,55.858,0,8.15,866.52
P0096,2024-03-01,212.828,276.16,246.583,29.577,94.223,63.332,0,8.04,757.55
P0096,2024-04-01,215.22,283.778,253.385,30.393,96.09,68.558,0,8.98,862.89
P0096,2024-05-01,217.922,293.28,261.87,31.41,63.664,75.358,0,8.27,526.5
P0096,2024-06-01,220.904,291.918,260.654,31.264,40.568,71.014,0,8.9,361.06
P0096,2024-07-01,224.132,313.495,279.92,33.575,66.332,89.363,0,8.69,576.43
P0096,2024-08-01,227.569,310.391,277.148,33.243,131.194,82.821,0,8.08,1060.05
P0096,2024-09-01,231.177,339.823,303.428,36.395,129.737,108.646,0,9.43,1223.42
P0096,2024-10-01,234.914,342.241,305.587,36.654,116.003,107.327,0,8.12,941.94
P0096,2024-11-01,238.739,325.691,290.809,34.881,31.481,86.952,0,9.09,286.16
P0096,2024-12-01,242.607,326.833,291.829,35.004,28.878,84.226,0,9.04,261.06
P0097,2020-01-01,118.89,155.027,118.719,36.307,46.328,36.137,0,6.15,284.92
P0097,2020-02-01,120.786,163.759,125.407,38.352,58.899,42.974,0,6.46,380.49
P0097,2020-03-01,122.66,162.032,124.084,37.948,29.433,39.372,0,5.75,169.24
P0097,2020-04-01,124.491,163.803,125.44,38.363,19.944,39.312,0,5.61,111.89
P0097,2020-05-01,126.259,135.478,103.749,31.729,31.362,9.219,0,5.01,157.12
P0097,2020-06-01,127.943,187.612,143.673,43.939,39.778,59.669,0,6.84,272.08
P0097,2020-07-01,129.525,172.865,132.38,40.485,64.956,43.34,0,6.32,410.52
P0097,2020-08-01,130.987,217.385,166.474,50.912,44.908,86.399,0,8.04,361.06
P0097,2020-09-01,132.311,182.121,139.468,42.653,32.811,49.81,0,5.94,194.9
P0097,2020-10-01,133.483,164.232,125.769,38.463,49.751,30.749,0,7.19,357.71
P0097,2020-11-01,134.49,160.832,123.165,37.667,17.666,26.341,0,7.07,124.9
P0097,2020-12-01,135.32,177.124,135.641,41.482,42.83,41.804,0,6.49,277.97
P0097,2021-01-01,135.964,169.29,129.642,39.648,48.206,33.326,0,6.28,302.73
P0097,2021-02-01,136.415,186.879,143.112,43.767,87.195,50.465,0,6.45,562.41
P0097,2021-03-01,136.667,184.218,141.074,43.144,52.265,47.551,0,6.23,325.61
P0097,2021-04-01,136.717,135.152,103.5,31.653,29.932,0.0,0,6.78,202.94
P0097,2021-05-01,136.566,171.454,131.3,40.155,54.808,34.888,0,6.44,352.96
P0097,2021-06-01,136.214,184.629,141.389,43.24,24.349,48.415,0,7.22,175.8
P0097,2021-07-01,135.666,202.184,154.833,47.351,63.723,66.518,0,6.7,426.94
P0097,2021-08-01,134.928,187.697,143.739,43.959,40.382,52.769,0,6.75,272.58
P0097,2021-09-01,134.008,171.558,131.379,40.179,42.667,37.55,0,7.94,338.78
P0097,2021-10-01,132.917,189.022,144.753,44.269,39.016,56.105,0,6.63,258.68
P0097,2021-11-01,131.667,196.317,150.34,45.978,66.113,64.65,0,6.18,408.58
P0097,2021-12-01,130.272,180.805,138.461,42.345,41.403,50.533,0,7.39,305.97
P0097,2022-01-01,128.748,174.458,133.6,40.858,37.142,45.71,0,6.3,233.99
P0097,2022-02-01,127.113,154.076,117.991,36.085,34.987,26.963,0,7.43,259.95
P0097,2022-03-01,125.384,163.534,125.234,38.3,30.705,38.15,0,7.91,242.88
P0097,2022-04-01,123.582,166.722,127.676,39.046,43.141,43.14,0,7.41,319.67
P0097,2022-05-01,121.727,145.719,111.592,34.127,48.045,23.992,0,7.43,356.97
P0097,2022-06-01,119.839,172.841,132.362,40.479,56.879,53.002,0,6.24,354.92
P0097,2022-07-01,117.941,146.479,112.173,34.305,38.47,28.538,0,7.86,302.37
P0097,2022-08-01,116.053,157.992,120.99,37.002,59.89,41.939,0,7.81,467.74
P0097,2022-09-01,114.198,143.445,109.85,33.595,36.506,29.247,0,6.92,252.62
P0097,2022-10-01,112.396,154.632,118.418,36.215,18.13,42.237,0,8.83,160.09
P0097,2022-11-01,110.667,120.784,92.496,28.288,31.24,10.116,0,6.99,218.37
P0097,2022-12-01,109.032,146.274,112.017,34.257,20.515,37.242,0,6.77,138.89
P0097,2023-01-01,107.508,147.076,112.631,34.445,55.403,39.568,0,6.74,373.42
P0097,2023-02-01,106.113,134.943,103.34,31.604,32.153,28.83,0,7.9,254.01
P0097,2023-03-01,104.863,148.069,113.392,34.678,32.442,43.206,0,8.13,263.75
P0097,2023-04-01,103.772,137.916,105.616,32.3,61.571,34.144,0,8.25,507.96
P0097,2023-05-01,102.852,131.845,100.967,30.878,15.173,28.993,0,7.83,118.8
P0097,2023-06-01,102.114,131.636,100.807,30.829,18.863,29.522,0,7.6,143.36
P0097,2023-07-01,101.566,129.931,99.502,30.43,31.383,28.365,0,8.64,271.15
P0097,2023-08-01,101.214,128.941,98.743,30.198,36.436,27.727,0,7.65,278.74
P0097,2023-09-01,101.063,122.118,93.518,28.6,44.481,21.055,0,7.51,334.05
P0097,2023-10-01,101.113,143.536,109.92,33.616,51.333,42.423,0,9.13,468.67
P0097,2023-11-01,101.365,142.333,108.999,33.334,28.047,40.968,0,8.45,237.0
P0097,2023-12-01,101.816,143.51,109.9,33.61,38.117,41.694,1,8.67,330.47
P0097,2024-01-01,102.46,126.938,97.209,29.729,47.058,24.479,0,8.82,415.05
P0097,2024-02-01,103.29,133.869,102.517,31.352,32.549,30.579,0,8.15,265.27
P0097,2024-03-01,104.297,139.737,107.01,32.726,46.561,35.44,0,8.04,374.35
P0097,2024-04-01,105.469,119.102,91.208,27.894,22.266,13.633,0,8.98,199.95
P0097,2024-05-01,106.793,157.618,120.704,36.914,21.881,50.825,0,8.27,180.96
P0097,2024-06-01,108.255,148.515,113.733,34.782,40.267,40.26,0,8.9,358.38
P0097,2024-07-01,109.837,141.018,107.992,33.026,25.537,31.182,0,8.69,221.92
P0097,2024-08-01,111.521,157.169,120.36,36.809,32.704,45.648,0,8.08,264.25
P0097,2024-09-01,113.289,139.096,106.52,32.576,26.261,25.807,0,9.43,247.64
P0097,2024-10-01,115.12,164.51,125.982,38.528,30.111,49.39,0,8.12,244.5
P0097,2024-11-01,116.994,162.311,124.298,38.013,45.057,45.316,0,9.09,409.57
P0097,2024-12-01,118.89,134.682,103.139,31.543,53.37,15.792,0,9.04,482.46
P0098,2020-01-01,1132.48,1440.987,1182.33,258.657,463.483,308.507,0,6.15,2850.42
P0098,2020-02-01,1150.536,1519.214,1246.515,272.699,496.08,368.678,0,6.46,3204.68
P0098,2020-03-01,1168.388,1597.868,1311.051,286.817,463.118,429.48,0,5.75,2662.93
P0098,2020-04-01,1185.833,1567.563,1286.186,281.378,331.019,381.731,0,5.61,1857.02
P0098,2020-05-01,1202.673,1633.818,1340.547,293.27,445.17,431.145,0,5.01,2230.3
P0098,2020-06-01,1218.718,1846.475,1515.032,331.442,463.019,627.756,0,6.84,3167.05
P0098,2020-07-01,1233.786,1701.255,1395.88,305.375,368.682,467.469,0,6.32,2330.07
P0098,2020-08-01,1247.706,1920.872,1576.075,344.796,78.804,673.165,0,8.04,633.58
P0098,2020-09-01,1260.321,1721.955,1412.864,309.091,190.969,461.635,0,5.94,1134.36
P0098,2020-10-01,1271.487,1846.196,1514.804,331.392,847.67,574.709,0,7.19,6094.75
P0098,2020-11-01,1281.078,1830.81,1502.18,328.63,634.55,549.733,0,7.07,4486.27
P0098,2020-12-01,1288.985,1737.11,1425.298,311.811,560.102,448.124,0,6.49,3635.06
P0098,2021-01-01,1295.119,1609.142,1320.301,288.841,460.749,314.023,0,6.28,2893.5
P0098,2021-02-01,1299.411,1820.417,1493.652,326.765,437.411,521.006,0,6.45,2821.3
P0098,2021-03-01,1301.81,1875.05,1538.479,336.572,564.496,573.24,0,6.23,3516.81
P0098,2021-04-01,1302.292,1708.272,1401.637,306.635,463.175,405.98,0,6.78,3140.33
P0098,2021-05-01,1300.849,1854.075,1521.268,332.806,716.506,553.226,0,6.44,4614.3
P0098,2021-06-01,1297.499,1747.871,1434.128,313.743,654.919,450.372,0,7.22,4728.52
P0098,2021-07-01,1292.279,1852.297,1519.81,332.487,533.459,560.019,0,6.7,3574.18
P0098,2021-08-01,1285.248,1890.213,1550.92,339.293,655.53,604.965,0,6.75,4424.83
P0098,2021-09-01,1276.486,1880.44,1542.901,337.539,655.49,603.953,0,7.94,5204.59
P0098,2021-10-01,1266.093,1781.48,1461.704,319.776,455.9,515.387,0,6.63,3022.62
P0098,2021-11-01,1254.186,1871.33,1535.426,335.904,294.645,617.144,0,6.18,1820.91
P0098,2021-12-01,1240.9,1763.849,1447.238,316.611,562.774,522.949,0,7.39,4158.9
P0098,2022-01-01,1226.385,1613.571,1323.935,289.636,347.677,387.186,0,6.3,2190.37
P0098,2022-02-01,1210.807,1627.122,1335.054,292.068,692.902,416.316,0,7.43,5148.26
P0098,2022-03-01,1194.341,1698.812,1393.875,304.937,452.779,504.471,1,7.91,3581.48
P0098,2022-04-01,1177.174,1687.39,1384.503,302.886,351.501,510.216,0,7.41,2604.62
P0098,2022-05-01,1159.5,1483.673,1217.354,266.319,440.73,324.173,0,7.43,3274.62
P0098,2022-06-01,1141.521,1803.356,1479.653,323.702,553.901,661.835,0,6.24,3456.34
P0098,2022-07-01,1123.439,1544.328,1267.121,277.207,252.314,420.889,0,7.86,1983.19
P0098,2022-08-01,1105.46,1603.766,1315.89,287.876,163.212,498.306,0,7.81,1274.69
P0098,2022-09-01,1087.786,1432.352,1175.245,257.107,244.291,344.565,0,6.92,1690.49
P0098,2022-10-01,1070.619,1674.884,1374.242,300.642,463.803,604.264,0,8.83,4095.38
P0098,2022-11-01,1054.153,1529.864,1255.253,274.611,676.95,475.711,0,6.99,4731.88
P0098,2022-12-01,1038.575,1358.942,1115.012,243.93,227.812,320.367,0,6.77,1542.29
P0098,2023-01-01,1024.06,1372.403,1126.056,246.346,325.529,348.342,0,6.74,2194.07
P0098,2023-02-01,1010.774,1278.24,1048.796,229.444,463.624,267.466,0,7.9,3662.63
P0098,2023-03-01,998.867,1318.258,1081.63,236.627,358.437,319.391,0,8.13,2914.09
P0098,2023-04-01,988.474,1504.609,1234.532,270.077,307.625,516.135,0,8.25,2537.91
P0098,2023-05-01,979.712,1468.989,1205.306,263.684,377.279,489.277,0,7.83,2954.09
P0098,2023-06-01,972.681,1486.503,1219.676,266.827,242.911,513.822,0,7.6,1846.12
P0098,2023-07-01,967.461,1215.77,997.539,218.231,323.711,248.308,0,8.64,2796.86
P0098,2023-08-01,964.111,1380.676,1132.845,247.831,531.212,416.565,0,7.65,4063.77
P0098,2023-09-01,962.668,1519.224,1246.524,272.701,458.97,556.556,0,7.51,3446.86
P0098,2023-10-01,963.15,1449.777,1189.542,260.235,413.031,486.627,0,9.13,3770.97
P0098,2023-11-01,965.549,1150.03,943.599,206.43,316.592,184.48,0,8.45,2675.2
P0098,2023-12-01,969.841,1370.525,1124.516,246.009,653.297,400.684,0,8.67,5664.08
P0098,2024-01-01,975.975,1216.373,998.034,218.339,509.296,240.398,0,8.82,4491.99
P0098,2024-02-01,983.882,1459.841,1197.8,262.041,386.421,475.959,0,8.15,3149.33
P0098,2024-03-01,993.473,1336.923,1096.945,239.978,525.674,343.45,0,8.04,4226.42
P0098,2024-04-01,1004.639,1537.004,1261.112,275.892,549.258,532.364,0,8.98,4932.34
P0098,2024-05-01,1017.254,1720.295,1411.502,308.793,558.378,703.041,0,8.27,4617.79
P0098,2024-06-01,1031.174,1533.749,1258.441,275.308,383.045,502.576,0,8.9,3409.1
P0098,2024-07-01,1046.242,1475.806,1210.899,264.907,462.522,429.564,0,8.69,4019.32
P0098,2024-08-01,1062.287,1523.097,1249.701,273.396,538.573,460.811,0,8.08,4351.67
P0098,2024-09-01,1079.127,1412.2,1158.71,253.49,436.042,333.073,0,9.43,4111.88
P0098,2024-10-01,1096.572,1413.929,1160.128,253.8,384.541,317.357,0,8.12,3122.47
P0098,2024-11-01,1114.424,1533.739,1258.433,275.306,496.41,419.316,0,9.09,4512.37
P0098,2024-12-01,1132.48,1555.735,1276.48,279.254,509.472,423.255,0,9.04,4605.63
P0099,2020-01-01,844.329,1222.246,983.541,238.705,261.243,377.917,0,6.15,1606.64
P0099,2020-02-01,857.791,1044.546,840.546,204.0,261.293,186.754,0,6.46,1687.95
P0099,2020-03-01,871.101,1220.839,982.409,238.43,500.851,349.739,0,5.75,2879.89
P0099,2020-04-01,884.107,1208.374,972.378,235.995,244.013,324.267,0,5.61,1368.91
P0099,2020-05-01,896.662,1200.445,965.998,234.447,354.289,303.783,0,5.01,1774.99
P0099,2020-06-01,908.625,1062.929,855.339,207.59,336.526,154.304,1,6.84,2301.84
P0099,2020-07-01,919.859,1144.673,921.119,223.555,222.379,224.815,0,6.32,1405.44
P0099,2020-08-01,930.237,1253.532,1008.717,244.815,217.693,323.295,0,8.04,1750.25
P0099,2020-09-01,939.642,1143.181,919.918,223.263,299.107,203.54,0,5.94,1776.7
P0099,2020-10-01,947.967,1192.177,959.345,232.832,326.977,244.21,0,7.19,2350.96
P0099,2020-11-01,955.117,1290.084,1038.13,251.953,245.738,334.966,0,7.07,1737.37
P0099,2020-12-01,961.013,1205.168,969.799,235.369,258.624,244.155,0,6.49,1678.47
P0099,2021-01-01,965.586,1203.399,968.375,235.024,510.833,237.813,0,6.28,3208.03
P0099,2021-02-01,968.785,1140.939,918.114,222.825,274.338,172.154,0,6.45,1769.48
P0099,2021-03-01,970.575,1150.482,925.793,224.689,369.922,179.907,0,6.23,2304.61
P0099,2021-04-01,970.934,1117.744,899.449,218.295,340.566,146.811,0,6.78,2309.04
P0099,2021-05-01,969.858,1341.426,1079.445,261.98,489.903,371.567,0,6.44,3154.98
P0099,2021-06-01,967.36,1029.276,828.259,201.018,289.167,61.916,0,7.22,2087.79
P0099,2021-07-01,963.468,1293.101,1040.559,252.543,416.821,329.633,0,6.7,2792.7
P0099,2021-08-01,958.226,1213.91,976.833,237.077,454.383,255.683,0,6.75,3067.09
P0099,2021-09-01,951.694,1376.764,1107.882,268.882,435.636,425.069,0,7.94,3458.95
P0099,2021-10-01,943.945,1397.866,1124.863,273.003,463.402,453.921,0,6.63,3072.36
P0099,2021-11-01,935.068,1207.102,971.355,235.747,623.516,272.034,0,6.18,3853.33
P0099,2021-12-01,925.162,1286.755,1035.452,251.303,397.895,361.593,0,7.39,2940.44
P0099,2022-01-01,914.341,1170.942,942.257,228.685,245.645,256.601,0,6.3,1547.56
P0099,2022-02-01,902.726,1150.343,925.681,224.662,391.763,247.616,0,7.43,2910.8
P0099,2022-03-01,890.45,1200.839,966.315,234.524,432.496,310.389,0,7.91,3421.04
P0099,2022-04-01,877.651,1099.306,884.611,214.694,458.784,221.655,0,7.41,3399.59
P0099,2022-05-01,864.474,1036.65,834.192,202.458,280.612,172.175,0,7.43,2084.95
P0099,2022-06-01,851.07,1038.399,835.6,202.799,369.782,187.33,0,6.24,2307.44
P0099,2022-07-01,837.589,1071.721,862.414,209.307,350.063,234.132,0,7.86,2751.5
P0099,2022-08-01,824.184,1218.565,980.579,237.986,321.681,394.381,0,7.81,2512.33
P0099,2022-09-01,811.007,1009.522,812.362,197.16,161.363,198.515,1,6.92,1116.63
P0099,2022-10-01,798.208,968.295,779.187,189.108,270.527,170.086,0,8.83,2388.75
P0099,2022-11-01,785.932,1178.341,948.211,230.13,480.924,392.409,0,6.99,3361.66
P0099,2022-12-01,774.317,1032.939,831.206,201.733,394.781,258.622,0,6.77,2672.67
P0099,2023-01-01,763.496,864.88,695.969,168.911,333.154,101.384,0,6.74,2245.46
P0099,2023-02-01,753.59,988.907,795.773,193.134,143.897,235.317,0,7.9,1136.79
P0099,2023-03-01,744.713,931.961,749.949,182.012,334.876,187.248,0,8.13,2722.54
P0099,2023-04-01,736.964,1006.917,810.266,196.651,379.125,269.953,0,8.25,3127.78
P0099,2023-05-01,730.432,894.877,720.108,174.77,346.562,164.445,0,7.83,2713.58
P0099,2023-06-01,725.19,924.754,744.15,180.604,200.05,199.564,0,7.6,1520.38
P0099,2023-07-01,721.298,928.612,747.254,181.358,292.042,207.314,0,8.64,2523.24
P0099,2023-08-01,718.8,912.648,734.408,178.24,302.132,193.848,0,7.65,2311.31
P0099,2023-09-01,717.725,965.3,776.777,188.523,275.031,247.575,0,7.51,2065.48
P0099,2023-10-01,718.084,958.075,770.963,187.112,369.467,239.992,0,9.13,3373.23
P0099,2023-11-01,719.873,856.174,688.963,167.211,407.809,136.301,0,8.45,3445.99
P0099,2023-12-01,723.072,818.948,659.008,159.941,178.71,95.876,0,8.67,1549.42
P0099,2024-01-01,727.646,947.343,762.327,185.016,206.112,219.698,0,8.82,1817.91
P0099,2024-02-01,733.541,982.874,790.919,191.955,239.001,249.333,0,8.15,1947.86
P0099,2024-03-01,740.692,858.111,690.522,167.589,219.65,117.419,0,8.04,1765.99
P0099,2024-04-01,749.017,992.828,798.929,193.899,208.498,243.812,0,8.98,1872.31
P0099,2024-05-01,758.421,941.86,757.915,183.945,265.995,183.439,0,8.27,2199.78
P0099,2024-06-01,768.8,985.233,792.817,192.416,160.645,216.434,0,8.9,1429.74
P0099,2024-07-01,780.034,889.839,716.054,173.786,384.077,109.806,0,8.69,3337.63
P0099,2024-08-01,791.996,1013.231,815.347,197.884,333.766,221.235,0,8.08,2696.83
P0099,2024-09-01,804.552,984.554,792.271,192.283,396.231,180.003,0,9.43,3736.46
P0099,2024-10-01,817.558,1035.26,833.074,202.186,257.403,217.703,0,8.12,2090.11
